                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 2.6291,                  4.468,                 2.4629,                      0,                      0,                      0,                      0,                 2.0604,                  4.715,                 2.4945,             7.0829e-05,             7.0829e-05,             7.0829e-05
                     18,                 2.1311,                 4.2525,                 3.0043,                      0,                      0,                      0,                      0,                 2.0604,                  4.715,                 2.4945,             7.4371e-05,             7.4371e-05,             7.4371e-05
                     19,                 2.9061,                 4.4253,                 1.9061,                      0,                      0,                      0,                      0,                 2.0477,                  4.715,                 2.5108,             7.7808e-05,             7.7808e-05,             7.7808e-05
                     20,                 2.6593,                 4.3008,                  2.022,                      0,                      0,                      0,                      0,                 2.0477,                  4.715,                 2.5108,             8.1141e-05,             8.1141e-05,             8.1141e-05
                     21,                  2.378,                 4.2523,                  2.517,                      0,                      0,                      0,                      0,                 2.0317,                  4.723,                 2.5278,              8.437e-05,              8.437e-05,              8.437e-05
                     22,                 3.3906,                 4.4405,                 1.9078,                      0,                      0,                      0,                      0,                 2.0317,                  4.723,                 2.5278,             8.7495e-05,             8.7495e-05,             8.7495e-05
                     23,                 2.8628,                 4.4571,                 1.8956,                      0,                      0,                      0,                      0,                 2.0541,                 4.7032,                  2.556,             9.0516e-05,             9.0516e-05,             9.0516e-05
                     24,                 2.6532,                 4.1445,                 1.7184,                      0,                      0,                      0,                      0,                 2.0541,                 4.7032,                  2.556,             9.3433e-05,             9.3433e-05,             9.3433e-05
                     25,                 2.2043,                 4.8892,                  3.894,                      0,                      0,                      0,                      0,                 2.0878,                 4.6922,                 2.6096,             9.6245e-05,             9.6245e-05,             9.6245e-05
                     26,                 2.7254,                 4.0948,                 2.2971,                      0,                      0,                      0,                      0,                 2.0878,                 4.6922,                 2.6096,             9.8954e-05,             9.8954e-05,             9.8954e-05
                     27,                 2.8473,                 4.2068,                 2.7193,                      0,                      0,                      0,                      0,                 2.1158,                 4.6935,                 2.6308,             0.00010156,             0.00010156,             0.00010156
                     28,                 2.3309,                 3.8932,                 1.5604,                      0,                      0,                      0,                      0,                 2.1158,                 4.6935,                 2.6308,             0.00010406,             0.00010406,             0.00010406
                     29,                 2.5074,                 3.9912,                 2.3828,                      0,                      0,                      0,                      0,                 2.0832,                 4.7299,                 2.5901,             0.00010645,             0.00010645,             0.00010645
                     30,                 2.2444,                  3.718,                  2.882,                      0,                      0,                      0,                      0,                 2.0832,                 4.7299,                 2.5901,             0.00010875,             0.00010875,             0.00010875
                     31,                  2.213,                 3.9016,                 3.3661,                      0,                      0,                      0,                      0,                 2.0289,                  4.763,                 2.5615,             0.00011093,             0.00011093,             0.00011093
                     32,                 2.1835,                 3.7368,                 2.0206,                      0,                      0,                      0,                      0,                 2.0289,                  4.763,                 2.5615,             0.00011302,             0.00011302,             0.00011302
                     33,                 2.2234,                 3.7633,                 1.9288,                      0,                      0,                      0,                      0,                 2.0525,                 4.7515,                 2.5669,               0.000115,               0.000115,               0.000115
                     34,                 2.1984,                 3.5444,                  1.584,                      0,                      0,                      0,                      0,                 2.0525,                 4.7515,                 2.5669,             0.00011687,             0.00011687,             0.00011687
                     35,                 1.9285,                  3.387,                 2.6798,                      0,                      0,                      0,                      0,                 2.1643,                 4.7326,                 2.6119,             0.00011864,             0.00011864,             0.00011864
                     36,                 2.1998,                 3.3813,                 2.5519,                      0,                      0,                      0,                      0,                 2.1643,                 4.7326,                 2.6119,             0.00012031,             0.00012031,             0.00012031
                     37,                 2.6061,                 3.6947,                 1.7043,                      0,                      0,                      0,                      0,                 2.1943,                 4.7436,                 2.6487,             0.00012187,             0.00012187,             0.00012187
                     38,                 2.4321,                 3.1966,                 1.8343,                      0,                      0,                      0,                      0,                 2.1943,                 4.7436,                 2.6487,             0.00012333,             0.00012333,             0.00012333
                     39,                 2.1385,                 3.0722,                 1.8399,                      0,                      0,                      0,                      0,                 2.2027,                 4.7562,                 2.7108,             0.00012469,             0.00012469,             0.00012469
                     40,                 2.2901,                 2.7436,                 2.1236,                      0,                      0,                      0,                      0,                 2.2027,                 4.7562,                 2.7108,             0.00012594,             0.00012594,             0.00012594
                     41,                 2.2898,                 3.0134,                 1.8919,                      0,                      0,                      0,                      0,                 2.2031,                 4.7296,                 2.7626,             0.00012708,             0.00012708,             0.00012708
                     42,                 2.3274,                 2.8536,                 1.4491,                      0,                      0,                      0,                      0,                 2.2031,                 4.7296,                 2.7626,             0.00012812,             0.00012812,             0.00012812
                     43,                 1.9411,                 3.2723,                 2.2526,                      0,                      0,                      0,                      0,                   2.23,                 4.7775,                 2.7727,             0.00012906,             0.00012906,             0.00012906
                     44,                  2.173,                 2.6855,                 1.9061,                      0,                      0,                      0,                      0,                   2.23,                 4.7775,                 2.7727,              0.0001299,              0.0001299,              0.0001299
                     45,                 2.5472,                 2.6995,                 1.8413,                      0,                      0,                      0,                      0,                  2.246,                 4.7968,                 2.7855,             0.00013062,             0.00013062,             0.00013062
                     46,                  2.009,                 2.1306,                  2.471,                      0,                      0,                      0,                      0,                  2.246,                 4.7968,                 2.7855,             0.00013125,             0.00013125,             0.00013125
                     47,                  1.476,                 2.6934,                 2.3782,                      0,                      0,                      0,                      0,                 2.2543,                 4.8177,                 2.8376,             0.00013177,             0.00013177,             0.00013177
                     48,                 1.9841,                 2.1267,                 1.9675,                      0,                      0,                      0,                      0,                 2.2543,                 4.8177,                 2.8376,             0.00013219,             0.00013219,             0.00013219
                     49,                 1.6467,                 2.3962,                 1.8386,                      0,                      0,                      0,                      0,                 2.2257,                 4.8985,                 2.8203,              0.0001325,              0.0001325,              0.0001325
                     50,                 2.1601,                 2.0555,                 1.6045,                      0,                      0,                      0,                      0,                 2.2257,                 4.8985,                 2.8203,             0.00013271,             0.00013271,             0.00013271
                     51,                 2.0195,                 2.1124,                 1.4769,                      0,                      0,                      0,                      0,                 2.1874,                 4.9722,                 2.8352,             0.00013281,             0.00013281,             0.00013281
                     52,                 2.2957,                 2.2609,                 1.9336,                      0,                      0,                      0,                      0,                 2.1874,                 4.9722,                 2.8352,             0.00013282,             0.00013282,             0.00013282
                     53,                 1.5369,                 3.5543,                 1.6306,                      0,                      0,                      0,                      0,                 2.1874,                 4.9722,                 2.8352,             0.00013271,             0.00013271,             0.00013271
                     54,                 2.2486,                  2.139,                 1.3382,                      0,                      0,                      0,                      0,                  2.158,                 5.0047,                 2.8611,              0.0001325,              0.0001325,              0.0001325
                     55,                 1.8243,                 1.9217,                 2.1546,                      0,                      0,                      0,                      0,                  2.158,                 5.0047,                 2.8611,             0.00013219,             0.00013219,             0.00013219
                     56,                 1.7283,                 2.7101,                 1.4198,                      0,                      0,                      0,                      0,                  2.158,                 5.0047,                 2.8611,             0.00013178,             0.00013178,             0.00013178
                     57,                 1.7377,                 2.6377,                 1.7654,                      0,                      0,                      0,                      0,                 2.1545,                 5.0035,                 2.8815,             0.00013126,             0.00013126,             0.00013126
                     58,                 1.8471,                 2.7406,                 2.0242,                      0,                      0,                      0,                      0,                 2.1545,                 5.0035,                 2.8815,             0.00013063,             0.00013063,             0.00013063
                     59,                 1.6549,                  2.971,                 1.8415,                      0,                      0,                      0,                      0,                 2.1545,                 5.0035,                 2.8815,              0.0001299,              0.0001299,              0.0001299
                     60,                 1.9772,                 1.7951,                 2.2054,                      0,                      0,                      0,                      0,                 2.1172,                 4.9872,                 2.9219,             0.00012907,             0.00012907,             0.00012907
                     61,                 1.8737,                 1.6419,                 2.0891,                      0,                      0,                      0,                      0,                 2.1172,                 4.9872,                 2.9219,             0.00012813,             0.00012813,             0.00012813
                     62,                 1.8676,                 2.2819,                 2.7925,                      0,                      0,                      0,                      0,                 2.1172,                 4.9872,                 2.9219,             0.00012709,             0.00012709,             0.00012709
                     63,                 1.8203,                 6.9994,                 2.3671,                      0,                      0,                      0,                      0,                 2.1025,                 4.9585,                 2.8577,             0.00012595,             0.00012595,             0.00012595
                     64,                 1.4785,                 2.3682,                 1.3083,                      0,                      0,                      0,                      0,                 2.1025,                 4.9585,                 2.8577,              0.0001247,              0.0001247,              0.0001247
                     65,                 2.0795,                 1.8856,                 1.6551,                      0,                      0,                      0,                      0,                 2.1025,                 4.9585,                 2.8577,             0.00012334,             0.00012334,             0.00012334
                     66,                  2.067,                 2.2325,                 1.6971,                      0,                      0,                      0,                      0,                 2.1052,                 4.9681,                 2.9116,             0.00012189,             0.00012189,             0.00012189
                     67,                 1.8098,                 1.5893,                 1.3266,                      0,                      0,                      0,                      0,                 2.1052,                 4.9681,                 2.9116,             0.00012033,             0.00012033,             0.00012033
                     68,                 1.9241,                 1.6339,                 2.0507,                      0,                      0,                      0,                      0,                 2.1052,                 4.9681,                 2.9116,             0.00011866,             0.00011866,             0.00011866
                     69,                 1.5936,                 2.3738,                 1.3312,                      0,                      0,                      0,                      0,                 2.1051,                 4.9447,                 2.9106,             0.00011689,             0.00011689,             0.00011689
                     70,                 1.4186,                 2.8335,                 2.2483,                      0,                      0,                      0,                      0,                 2.1051,                 4.9447,                 2.9106,             0.00011502,             0.00011502,             0.00011502
                     71,                 1.5279,                 1.9229,                 2.8277,                      0,                      0,                      0,                      0,                 2.1051,                 4.9447,                 2.9106,             0.00011304,             0.00011304,             0.00011304
                     72,                 1.4112,                 1.6287,                 3.2993,                      0,                      0,                      0,                      0,                 2.1355,                 4.9322,                 2.9346,             0.00011095,             0.00011095,             0.00011095
                     73,                 1.7193,                 1.6048,                 2.1909,                      0,                      0,                      0,                      0,                 2.1355,                 4.9322,                 2.9346,             0.00010877,             0.00010877,             0.00010877
                     74,                 1.9962,                 2.0243,                 2.4255,                      0,                      0,                      0,                      0,                 2.1355,                 4.9322,                 2.9346,             0.00010648,             0.00010648,             0.00010648
                     75,                 2.2059,                  1.903,                 1.7209,                      0,                      0,                      0,                      0,                 2.1443,                 4.9184,                 2.9237,             0.00010408,             0.00010408,             0.00010408
                     76,                  1.456,                 1.5551,                 1.6866,                      0,                      0,                      0,                      0,                 2.1443,                 4.9184,                 2.9237,             0.00010158,             0.00010158,             0.00010158
                     77,                 2.3011,                 1.7492,                 1.7456,                      0,                      0,                      0,                      0,                 2.1443,                 4.9184,                 2.9237,             9.8981e-05,             9.8981e-05,             9.8981e-05
                     78,                 2.0779,                 1.8793,                 1.2825,                      0,                      0,                      0,                      0,                 2.1287,                 4.8842,                 2.9207,             9.6273e-05,             9.6273e-05,             9.6273e-05
                     79,                 1.0234,                 2.1607,                 2.0737,                      0,                      0,                      0,                      0,                 2.1287,                 4.8842,                 2.9207,             9.3462e-05,             9.3462e-05,             9.3462e-05
                     80,                 1.4247,                 1.7116,                 2.4405,                      0,                      0,                      0,                      0,                 2.1287,                 4.8842,                 2.9207,             9.0546e-05,             9.0546e-05,             9.0546e-05
                     81,                 2.2287,                 1.8041,                 1.7728,                      0,                      0,                      0,                      0,                 2.1356,                 4.8422,                 2.8829,             8.7526e-05,             8.7526e-05,             8.7526e-05
                     82,                 1.8388,                 1.6999,                 1.2389,                      0,                      0,                      0,                      0,                 2.1356,                 4.8422,                 2.8829,             8.4402e-05,             8.4402e-05,             8.4402e-05
                     83,                 1.6411,                 1.6848,                 1.5198,                      0,                      0,                      0,                      0,                 2.1356,                 4.8422,                 2.8829,             8.1174e-05,             8.1174e-05,             8.1174e-05
                     84,                 1.8201,                 2.0257,                 2.0328,                      0,                      0,                      0,                      0,                 2.1075,                 4.8403,                 2.8419,             7.7842e-05,             7.7842e-05,             7.7842e-05
                     85,                 1.7273,                  1.538,                  2.456,                      0,                      0,                      0,                      0,                 2.1075,                 4.8403,                 2.8419,             7.4406e-05,             7.4406e-05,             7.4406e-05
                     86,                 1.8575,                 1.6737,                 1.7819,                      0,                      0,                      0,                      0,                 2.1075,                 4.8403,                 2.8419,             7.0865e-05,             7.0865e-05,             7.0865e-05
                     87,                  1.979,                 1.6135,                 1.4684,                      0,                      0,                      0,                      0,                 2.1075,                 4.8403,                 2.8419,             6.7221e-05,             6.7221e-05,             6.7221e-05
                     88,                 1.9489,                 1.9216,                 2.0893,                      0,                      0,                      0,                      0,                 2.1012,                 4.7865,                 2.7683,             6.3472e-05,             6.3472e-05,             6.3472e-05
                     89,                 1.7155,                 1.6367,                 1.6241,                      0,                      0,                      0,                      0,                 2.1012,                 4.7865,                 2.7683,             5.9619e-05,             5.9619e-05,             5.9619e-05
                     90,                 2.0295,                 1.7553,                 1.1435,                      0,                      0,                      0,                      0,                 2.1012,                 4.7865,                 2.7683,             5.5662e-05,             5.5662e-05,             5.5662e-05
                     91,                 1.4825,                 1.5195,                 2.3115,                      0,                      0,                      0,                      0,                 2.1012,                 4.7865,                 2.7683,             5.1601e-05,             5.1601e-05,             5.1601e-05
                     92,                 1.6966,                 1.3857,                 2.3065,                      0,                      0,                      0,                      0,                 2.0833,                 4.8037,                 2.7429,             4.7435e-05,             4.7435e-05,             4.7435e-05
                     93,                 1.5866,                 1.2635,                 2.4961,                      0,                      0,                      0,                      0,                 2.0833,                 4.8037,                 2.7429,             4.3166e-05,             4.3166e-05,             4.3166e-05
                     94,                 1.5362,                  1.401,                 2.4951,                      0,                      0,                      0,                      0,                 2.0833,                 4.8037,                 2.7429,             3.8792e-05,             3.8792e-05,             3.8792e-05
                     95,                  1.622,                 1.4073,                 2.7975,                      0,                      0,                      0,                      0,                 2.0833,                 4.8037,                 2.7429,             3.4314e-05,             3.4314e-05,             3.4314e-05
                     96,                 1.6778,                 1.7767,                 2.1229,                      0,                      0,                      0,                      0,                 2.0368,                 4.7534,                 2.6551,             2.9732e-05,             2.9732e-05,             2.9732e-05
                     97,                 1.7979,                 1.3871,                 2.1161,                      0,                      0,                      0,                      0,                 2.0368,                 4.7534,                 2.6551,             2.5046e-05,             2.5046e-05,             2.5046e-05
                     98,                 1.5484,                 1.2937,                 1.8079,                      0,                      0,                      0,                      0,                 2.0368,                 4.7534,                 2.6551,             2.0256e-05,             2.0256e-05,             2.0256e-05
                     99,                 1.5656,                 1.3599,                 1.4724,                      0,                      0,                      0,                      0,                 2.0368,                 4.7534,                 2.6551,             1.5361e-05,             1.5361e-05,             1.5361e-05
                    100,                 1.5521,                 1.3153,                  1.305,                      0,                      0,                      0,                      0,                 2.0216,                 4.7907,                  2.669,             1.0363e-05,             1.0363e-05,             1.0363e-05
