                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                 4.6328,                  3.837,                 4.0801,                      0,                      0,                      0,                      0,                 2.7781,                 5.1447,                 4.1646,             0.00013282,             0.00013282,             0.00013282
                     53,                 2.3672,                 5.5795,                 4.2307,                      0,                      0,                      0,                      0,                 2.7781,                 5.1447,                 4.1646,             0.00013271,             0.00013271,             0.00013271
                     54,                 4.1001,                 3.8894,                 3.9948,                      0,                      0,                      0,                      0,                 2.7825,                 5.1459,                 4.1652,              0.0001325,              0.0001325,              0.0001325
                     55,                 3.9838,                  3.978,                 4.1242,                      0,                      0,                      0,                      0,                 2.7825,                 5.1459,                 4.1652,             0.00013219,             0.00013219,             0.00013219
                     56,                 3.2125,                 4.5434,                 4.1372,                      0,                      0,                      0,                      0,                 2.7825,                 5.1459,                 4.1652,             0.00013178,             0.00013178,             0.00013178
                     57,                 3.2563,                  4.687,                 4.2389,                      0,                      0,                      0,                      0,                 2.7827,                 5.1473,                  4.166,             0.00013126,             0.00013126,             0.00013126
                     58,                 3.3077,                 5.3071,                 3.9862,                      0,                      0,                      0,                      0,                 2.7827,                 5.1473,                  4.166,             0.00013063,             0.00013063,             0.00013063
                     59,                  2.994,                 4.6286,                 4.2108,                      0,                      0,                      0,                      0,                 2.7827,                 5.1473,                  4.166,              0.0001299,              0.0001299,              0.0001299
                     60,                 4.0835,                 4.0795,                  4.068,                      0,                      0,                      0,                      0,                 2.7879,                 5.1504,                 4.1671,             0.00012907,             0.00012907,             0.00012907
                     61,                 3.9348,                 4.0456,                 4.0867,                      0,                      0,                      0,                      0,                 2.7879,                 5.1504,                 4.1671,             0.00012813,             0.00012813,             0.00012813
                     62,                 3.4807,                 4.0544,                 4.1429,                      0,                      0,                      0,                      0,                 2.7879,                 5.1504,                 4.1671,             0.00012709,             0.00012709,             0.00012709
                     63,                 3.1678,                 5.7061,                 4.0791,                      0,                      0,                      0,                      0,                 2.7906,                 5.1529,                 4.1683,             0.00012595,             0.00012595,             0.00012595
                     64,                 3.9832,                 4.6646,                 4.0814,                      0,                      0,                      0,                      0,                 2.7906,                 5.1529,                 4.1683,              0.0001247,              0.0001247,              0.0001247
                     65,                 3.8443,                  4.224,                  4.061,                      0,                      0,                      0,                      0,                 2.7906,                 5.1529,                 4.1683,             0.00012334,             0.00012334,             0.00012334
                     66,                 4.7721,                  4.036,                 3.9712,                      0,                      0,                      0,                      0,                 2.7955,                  5.152,                 4.1693,             0.00012189,             0.00012189,             0.00012189
                     67,                 3.6579,                 4.2224,                 3.9969,                      0,                      0,                      0,                      0,                 2.7955,                  5.152,                 4.1693,             0.00012033,             0.00012033,             0.00012033
                     68,                  3.895,                 3.9152,                 4.0342,                      0,                      0,                      0,                      0,                 2.7955,                  5.152,                 4.1693,             0.00011866,             0.00011866,             0.00011866
                     69,                 3.1793,                 4.6992,                 4.1599,                      0,                      0,                      0,                      0,                 2.7973,                 5.1527,                 4.1706,             0.00011689,             0.00011689,             0.00011689
                     70,                 2.8045,                 5.0637,                 4.1792,                      0,                      0,                      0,                      0,                 2.7973,                 5.1527,                 4.1706,             0.00011502,             0.00011502,             0.00011502
                     71,                 4.0381,                 4.4143,                 4.0013,                      0,                      0,                      0,                      0,                 2.7973,                 5.1527,                 4.1706,             0.00011304,             0.00011304,             0.00011304
                     72,                 3.9447,                 4.1411,                 4.0474,                      0,                      0,                      0,                      0,                 2.8004,                 5.1555,                 4.1726,             0.00011095,             0.00011095,             0.00011095
                     73,                 3.6018,                 4.0089,                 3.8913,                      0,                      0,                      0,                      0,                 2.8004,                 5.1555,                 4.1726,             0.00010877,             0.00010877,             0.00010877
                     74,                 4.5719,                 3.5521,                 3.8829,                      0,                      0,                      0,                      0,                 2.8004,                 5.1555,                 4.1726,             0.00010648,             0.00010648,             0.00010648
                     75,                 4.0481,                 4.0473,                 4.0463,                      0,                      0,                      0,                      0,                 2.8051,                 5.1587,                 4.1745,             0.00010408,             0.00010408,             0.00010408
                     76,                 3.7291,                 4.2595,                 3.9557,                      0,                      0,                      0,                      0,                 2.8051,                 5.1587,                 4.1745,             0.00010158,             0.00010158,             0.00010158
                     77,                  3.432,                 4.1504,                 4.1071,                      0,                      0,                      0,                      0,                 2.8051,                 5.1587,                 4.1745,             9.8981e-05,             9.8981e-05,             9.8981e-05
                     78,                 3.8452,                 3.9193,                 3.9045,                      0,                      0,                      0,                      0,                 2.8083,                 5.1596,                 4.1765,             9.6273e-05,             9.6273e-05,             9.6273e-05
                     79,                  2.534,                 5.0663,                 4.2694,                      0,                      0,                      0,                      0,                 2.8083,                 5.1596,                 4.1765,             9.3462e-05,             9.3462e-05,             9.3462e-05
                     80,                 3.8103,                  4.412,                 4.0812,                      0,                      0,                      0,                      0,                 2.8083,                 5.1596,                 4.1765,             9.0546e-05,             9.0546e-05,             9.0546e-05
                     81,                 3.9382,                 3.7768,                 3.9534,                      0,                      0,                      0,                      0,                 2.8116,                 5.1597,                  4.178,             8.7526e-05,             8.7526e-05,             8.7526e-05
                     82,                 3.2892,                 4.3215,                 4.0188,                      0,                      0,                      0,                      0,                 2.8116,                 5.1597,                  4.178,             8.4402e-05,             8.4402e-05,             8.4402e-05
                     83,                 3.6401,                  4.401,                 4.0536,                      0,                      0,                      0,                      0,                 2.8116,                 5.1597,                  4.178,             8.1174e-05,             8.1174e-05,             8.1174e-05
                     84,                 4.8403,                 3.6085,                  3.782,                      0,                      0,                      0,                      0,                 2.8148,                 5.1626,                 4.1783,             7.7842e-05,             7.7842e-05,             7.7842e-05
                     85,                 4.3256,                 3.8035,                 3.8672,                      0,                      0,                      0,                      0,                 2.8148,                 5.1626,                 4.1783,             7.4406e-05,             7.4406e-05,             7.4406e-05
                     86,                 3.7439,                  3.504,                 3.9381,                      0,                      0,                      0,                      0,                 2.8148,                 5.1626,                 4.1783,             7.0865e-05,             7.0865e-05,             7.0865e-05
                     87,                 3.7273,                 3.8814,                 3.8874,                      0,                      0,                      0,                      0,                 2.8148,                 5.1626,                 4.1783,             6.7221e-05,             6.7221e-05,             6.7221e-05
                     88,                 4.5266,                 3.7058,                 3.8946,                      0,                      0,                      0,                      0,                 2.8172,                 5.1637,                 4.1806,             6.3472e-05,             6.3472e-05,             6.3472e-05
                     89,                 3.7964,                 4.0244,                 3.9404,                      0,                      0,                      0,                      0,                 2.8172,                 5.1637,                 4.1806,             5.9619e-05,             5.9619e-05,             5.9619e-05
                     90,                 4.2693,                 4.2765,                 3.9736,                      0,                      0,                      0,                      0,                 2.8172,                 5.1637,                 4.1806,             5.5662e-05,             5.5662e-05,             5.5662e-05
                     91,                 3.7206,                 3.8398,                 3.9355,                      0,                      0,                      0,                      0,                 2.8172,                 5.1637,                 4.1806,             5.1601e-05,             5.1601e-05,             5.1601e-05
                     92,                 3.7588,                 3.7855,                 4.0327,                      0,                      0,                      0,                      0,                 2.8216,                 5.1644,                 4.1776,             4.7435e-05,             4.7435e-05,             4.7435e-05
                     93,                 3.9053,                  3.762,                 3.8787,                      0,                      0,                      0,                      0,                 2.8216,                 5.1644,                 4.1776,             4.3166e-05,             4.3166e-05,             4.3166e-05
                     94,                 3.9579,                 3.6479,                 3.9548,                      0,                      0,                      0,                      0,                 2.8216,                 5.1644,                 4.1776,             3.8792e-05,             3.8792e-05,             3.8792e-05
                     95,                 4.0043,                 3.6295,                 3.8974,                      0,                      0,                      0,                      0,                 2.8216,                 5.1644,                 4.1776,             3.4314e-05,             3.4314e-05,             3.4314e-05
                     96,                 4.1594,                 3.5856,                 3.7765,                      0,                      0,                      0,                      0,                 2.8224,                 5.1654,                 4.1782,             2.9732e-05,             2.9732e-05,             2.9732e-05
                     97,                  3.646,                 4.0278,                 3.9694,                      0,                      0,                      0,                      0,                 2.8224,                 5.1654,                 4.1782,             2.5046e-05,             2.5046e-05,             2.5046e-05
                     98,                 3.9848,                 3.6582,                 3.7477,                      0,                      0,                      0,                      0,                 2.8224,                 5.1654,                 4.1782,             2.0256e-05,             2.0256e-05,             2.0256e-05
                     99,                 4.2187,                 3.7055,                 3.7543,                      0,                      0,                      0,                      0,                 2.8224,                 5.1654,                 4.1782,             1.5361e-05,             1.5361e-05,             1.5361e-05
                    100,                 3.9056,                 3.9613,                 3.9616,                      0,                      0,                      0,                      0,                  2.821,                  5.164,                 4.1769,             1.0363e-05,             1.0363e-05,             1.0363e-05
