                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 4.5105,                 5.0725,                  3.549,                      0,                      0,                      0,                      0,                 5.4278,                 5.3125,                 4.2628,             0.00021197,             0.00021197,             0.00021197
                     29,                 4.1255,                  4.781,                 3.4158,                      0,                      0,                      0,                      0,                 5.4327,                 5.3315,                 4.2773,             0.00021671,             0.00021671,             0.00021671
                     30,                 3.8984,                 4.5787,                 3.5403,                      0,                      0,                      0,                      0,                 5.4382,                  5.358,                 4.2954,             0.00022124,             0.00022124,             0.00022124
                     31,                 3.6088,                 4.8382,                 3.6778,                      0,                      0,                      0,                      0,                 5.4382,                  5.358,                 4.2954,             0.00022556,             0.00022556,             0.00022556
                     32,                 3.6709,                 4.2502,                 3.7201,                      0,                      0,                      0,                      0,                 5.4401,                 5.3712,                 4.3039,             0.00022968,             0.00022968,             0.00022968
                     33,                 4.2472,                 4.8957,                 3.4897,                      0,                      0,                      0,                      0,                  5.447,                 5.4072,                 4.3271,             0.00023359,             0.00023359,             0.00023359
                     34,                 3.9531,                 4.3549,                 3.4515,                      0,                      0,                      0,                      0,                  5.447,                 5.4072,                 4.3271,             0.00023728,             0.00023728,             0.00023728
                     35,                 3.7051,                 4.4005,                 3.4093,                      0,                      0,                      0,                      0,                 5.4556,                 5.4461,                 4.3531,             0.00024077,             0.00024077,             0.00024077
                     36,                 3.5296,                 4.5613,                 3.4967,                      0,                      0,                      0,                      0,                 5.4651,                 5.4936,                 4.3854,             0.00024406,             0.00024406,             0.00024406
                     37,                 3.5733,                 4.2928,                 3.2858,                      0,                      0,                      0,                      0,                 5.4651,                 5.4936,                 4.3854,             0.00024713,             0.00024713,             0.00024713
                     38,                 3.2106,                 4.4081,                 3.3308,                      0,                      0,                      0,                      0,                 5.4736,                 5.5394,                 4.4168,             0.00024999,             0.00024999,             0.00024999
                     39,                  3.432,                 4.1123,                  3.532,                      0,                      0,                      0,                      0,                 5.4815,                 5.5824,                 4.4434,             0.00025265,             0.00025265,             0.00025265
                     40,                 3.4079,                 3.5245,                 3.0716,                      0,                      0,                      0,                      0,                 5.4815,                 5.5824,                 4.4434,              0.0002551,              0.0002551,              0.0002551
                     41,                 3.3627,                 3.9319,                 3.1661,                      0,                      0,                      0,                      0,                 5.4878,                 5.6166,                 4.4642,             0.00025734,             0.00025734,             0.00025734
                     42,                 3.6354,                 5.1033,                 2.9474,                      0,                      0,                      0,                      0,                 5.4916,                 5.6395,                 4.4783,             0.00025937,             0.00025937,             0.00025937
                     43,                 3.5912,                 4.8232,                  2.991,                      0,                      0,                      0,                      0,                 5.4916,                 5.6395,                 4.4783,              0.0002612,              0.0002612,              0.0002612
                     44,                  2.929,                 3.7285,                 3.1919,                      0,                      0,                      0,                      0,                 5.4955,                 5.6619,                 4.4888,             0.00026281,             0.00026281,             0.00026281
                     45,                 3.0838,                 3.5144,                 2.8425,                      0,                      0,                      0,                      0,                 5.4955,                 5.6619,                 4.4888,             0.00026422,             0.00026422,             0.00026422
                     46,                 3.3122,                 3.9847,                 2.7452,                      0,                      0,                      0,                      0,                 5.4995,                 5.6875,                 4.5049,             0.00026542,             0.00026542,             0.00026542
                     47,                 3.4171,                 4.0543,                 2.7237,                      0,                      0,                      0,                      0,                 5.4995,                 5.6875,                 4.5049,             0.00026641,             0.00026641,             0.00026641
                     48,                 3.3294,                 4.6663,                 2.7769,                      0,                      0,                      0,                      0,                 5.5048,                 5.7096,                 4.5167,             0.00026719,             0.00026719,             0.00026719
                     49,                 2.8705,                 3.5409,                 3.0038,                      0,                      0,                      0,                      0,                 5.5048,                 5.7096,                 4.5167,             0.00026776,             0.00026776,             0.00026776
                     50,                 3.3938,                 4.0974,                 2.6397,                      0,                      0,                      0,                      0,                 5.5072,                  5.721,                 4.5212,             0.00026813,             0.00026813,             0.00026813
                     51,                 2.5551,                 3.5584,                 3.0571,                      0,                      0,                      0,                      0,                 5.5072,                  5.721,                 4.5212,             0.00026563,             0.00026563,             0.00026563
                     52,                 3.2747,                 3.6273,                 2.9398,                      0,                      0,                      0,                      0,                 5.5049,                 5.7089,                 4.5076,             0.00026042,             0.00026042,             0.00026042
                     53,                 2.7687,                 4.1601,                 2.8954,                      0,                      0,                      0,                      0,                 5.5049,                 5.7089,                 4.5076,             0.00025522,             0.00025522,             0.00025522
                     54,                 2.7485,                 3.3527,                 2.7477,                      0,                      0,                      0,                      0,                 5.4977,                 5.6763,                 4.4792,             0.00025001,             0.00025001,             0.00025001
                     55,                 3.1559,                 3.5095,                 2.5708,                      0,                      0,                      0,                      0,                 5.4977,                 5.6763,                 4.4792,              0.0002448,              0.0002448,              0.0002448
                     56,                 2.4773,                 3.2057,                 3.0896,                      0,                      0,                      0,                      0,                 5.4829,                 5.6284,                 4.4361,             0.00023959,             0.00023959,             0.00023959
                     57,                 2.6172,                  3.535,                 2.7586,                      0,                      0,                      0,                      0,                 5.4829,                 5.6284,                 4.4361,             0.00023439,             0.00023439,             0.00023439
                     58,                 2.6937,                 3.2941,                 2.5725,                      0,                      0,                      0,                      0,                 5.4595,                 5.5502,                 4.3726,             0.00022918,             0.00022918,             0.00022918
                     59,                 3.0742,                 3.3592,                 2.4904,                      0,                      0,                      0,                      0,                 5.4595,                 5.5502,                 4.3726,             0.00022397,             0.00022397,             0.00022397
                     60,                 3.0269,                 3.3398,                 2.5928,                      0,                      0,                      0,                      0,                 5.4189,                 5.4291,                 4.2767,             0.00021876,             0.00021876,             0.00021876
                     61,                 2.4094,                 2.9039,                 2.6516,                      0,                      0,                      0,                      0,                 5.4189,                 5.4291,                 4.2767,             0.00021356,             0.00021356,             0.00021356
                     62,                    2.6,                 3.1787,                 2.6829,                      0,                      0,                      0,                      0,                 5.3436,                  5.267,                 4.1565,             0.00020835,             0.00020835,             0.00020835
                     63,                 2.4434,                  3.238,                 2.6623,                      0,                      0,                      0,                      0,                 5.3436,                  5.267,                 4.1565,             0.00020314,             0.00020314,             0.00020314
                     64,                 2.8656,                 4.0701,                 2.3228,                0.11111,                 0.0274,                0.07152,                 0.0201,                  5.213,                 5.0473,                 3.9914,             0.00019793,             0.00019793,             0.00019793
                     65,                 2.4241,                 3.2356,                 2.6582,                0.11111,                 0.0274,                0.07152,                 0.0201,                  5.213,                 5.0473,                 3.9914,             0.00019273,             0.00019273,             0.00019273
                     66,                 2.5733,                 2.8728,                 2.7183,                0.08824,                 0.0411,                0.06763,                0.02703,                 5.0051,                 4.7445,                 3.7591,             0.00018752,             0.00018752,             0.00018752
                     67,                 2.5571,                 3.2368,                 2.3061,                0.08824,                 0.0411,                0.06763,                0.02703,                 5.0051,                 4.7445,                 3.7591,             0.00018231,             0.00018231,             0.00018231
                     68,                 2.2899,                 3.0342,                 2.6533,                0.07317,                0.08219,                 0.0726,                0.02717,                 4.7258,                 4.3917,                 3.4985,              0.0001771,              0.0001771,              0.0001771
                     69,                 2.6523,                 3.1383,                  2.502,                0.07317,                0.08219,                 0.0726,                0.02717,                 4.7258,                 4.3917,                 3.4985,              0.0001719,              0.0001719,              0.0001719
                     70,                 2.3389,                 3.3377,                 2.3284,                0.17333,                0.17808,                0.15429,                0.05337,                 4.2677,                 3.9477,                 3.1994,             0.00016669,             0.00016669,             0.00016669
                     71,                 2.4509,                  3.059,                 2.5029,                0.17333,                0.17808,                0.15429,                0.05337,                 4.2677,                 3.9477,                 3.1994,             0.00016148,             0.00016148,             0.00016148
                     72,                  2.476,                 3.1296,                 2.5131,                0.18889,                0.23288,                 0.1913,                0.07639,                 3.7835,                  3.505,                 2.9307,             0.00015627,             0.00015627,             0.00015627
                     73,                 2.7249,                 2.5497,                 2.3071,                0.18889,                0.23288,                 0.1913,                0.07639,                 3.7835,                  3.505,                 2.9307,             0.00015107,             0.00015107,             0.00015107
                     74,                 2.0821,                 3.3344,                 2.4541,                0.25439,                0.39726,                0.28825,                0.10229,                 3.3299,                 3.0891,                 2.7253,             0.00014586,             0.00014586,             0.00014586
                     75,                 2.6764,                 3.2622,                 2.5538,                0.25439,                0.39726,                0.28825,                0.10229,                 3.3299,                 3.0891,                 2.7253,             0.00014065,             0.00014065,             0.00014065
                     76,                 2.4508,                 2.9084,                 2.5488,                0.25197,                0.43836,                0.32221,                0.12225,                 2.9914,                 2.7511,                 2.5485,             0.00013544,             0.00013544,             0.00013544
                     77,                 2.4466,                 2.9461,                 2.6189,                0.25197,                0.43836,                0.32221,                0.12225,                 2.9914,                 2.7511,                 2.5485,             0.00013024,             0.00013024,             0.00013024
                     78,                 2.4452,                 2.9048,                 2.3765,                0.48099,                0.36986,                  0.375,                0.14295,                 2.7709,                 2.4938,                 2.4344,             0.00012503,             0.00012503,             0.00012503
                     79,                 2.5215,                 2.9695,                 2.7223,                0.48099,                0.36986,                  0.375,                0.14295,                 2.7709,                 2.4938,                 2.4344,             0.00011982,             0.00011982,             0.00011982
                     80,                  2.403,                  2.933,                 2.5043,                0.59031,                0.33562,                0.37353,                0.14813,                 2.6107,                 2.3123,                 2.3705,             0.00011462,             0.00011462,             0.00011462
                     81,                  2.225,                 2.7174,                  2.658,                0.59031,                0.33562,                0.37353,                0.14813,                 2.6107,                 2.3123,                 2.3705,             0.00010941,             0.00010941,             0.00010941
                     82,                 2.3896,                 3.0645,                 2.4187,                0.50564,                0.32877,                0.40526,                0.16679,                 2.5134,                 2.1697,                 2.3445,              0.0001042,              0.0001042,              0.0001042
                     83,                 2.3104,                  2.581,                 2.4981,                0.50564,                0.32877,                0.40526,                0.16679,                 2.5134,                 2.1697,                 2.3445,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     84,                 2.5858,                 2.7526,                  2.483,                0.50125,                0.36986,                0.42584,                0.17046,                  2.461,                 2.0711,                  2.313,             9.3786e-05,             9.3786e-05,             9.3786e-05
                     85,                 2.5287,                 2.9411,                 2.2834,                0.50125,                0.36986,                0.42584,                0.17046,                  2.461,                 2.0711,                  2.313,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     86,                 2.5182,                 2.7186,                  2.177,                0.50518,                0.41096,                0.43838,                0.17959,                 2.3768,                 1.9917,                 2.3089,             8.3371e-05,             8.3371e-05,             8.3371e-05
                     87,                 2.4421,                 3.0552,                 2.4607,                0.50518,                0.41096,                0.43838,                0.17959,                 2.3768,                 1.9917,                 2.3089,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     88,                 2.3563,                 2.7766,                 2.3576,                0.47644,                0.39726,                0.42914,                0.17924,                 2.3339,                 1.9507,                 2.3103,             7.2956e-05,             7.2956e-05,             7.2956e-05
                     89,                 2.4689,                 3.4482,                 2.3315,                0.47644,                0.39726,                0.42914,                0.17924,                 2.3339,                 1.9507,                 2.3103,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     90,                 2.4088,                  2.662,                  2.386,                0.53964,                0.39726,                0.44032,                0.18384,                 2.3127,                  1.915,                 2.2936,             6.2541e-05,             6.2541e-05,             6.2541e-05
                     91,                 2.1416,                 3.5157,                 2.4609,                0.53964,                0.39726,                0.44032,                0.18384,                 2.3127,                  1.915,                 2.2936,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     92,                  2.394,                 3.6479,                 2.7035,                0.59752,                0.38356,                0.44382,                0.18379,                 2.2996,                 1.8991,                 2.2806,             5.2127e-05,             5.2127e-05,             5.2127e-05
                     93,                 2.1474,                 2.8661,                 2.4734,                0.59752,                0.38356,                0.44382,                0.18379,                 2.2996,                 1.8991,                 2.2806,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     94,                 2.0849,                 3.0874,                 2.3752,                0.45696,                0.41096,                0.44192,                0.17866,                 2.2983,                 1.9092,                 2.2812,             4.1712e-05,             4.1712e-05,             4.1712e-05
                     95,                 2.1501,                 3.0306,                 2.6495,                0.45696,                0.41096,                0.44192,                0.17866,                 2.2983,                 1.9092,                 2.2812,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     96,                 2.2003,                 3.0949,                  2.286,                0.48858,                0.43192,                0.43657,                0.18363,                  2.296,                 1.9113,                 2.2836,             3.1297e-05,             3.1297e-05,             3.1297e-05
                     97,                 2.1851,                 3.8033,                 2.3579,                0.48858,                0.43192,                0.43657,                0.18363,                  2.296,                 1.9113,                 2.2836,              2.609e-05,              2.609e-05,              2.609e-05
                     98,                 2.3188,                 3.2051,                 2.8815,                0.50215,                0.42466,                0.43307,                0.18123,                 2.2948,                 1.9084,                 2.2824,             2.0882e-05,             2.0882e-05,             2.0882e-05
                     99,                 1.9948,                 3.0773,                 2.5195,                0.50215,                0.42466,                0.43307,                0.18123,                 2.2948,                 1.9084,                 2.2824,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    100,                 2.0545,                 3.1197,                  2.361,                0.49996,                0.43836,                0.40934,                0.17774,                 2.3009,                  1.909,                 2.2816,             1.0467e-05,             1.0467e-05,             1.0467e-05
