                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 2.0624,                 3.5316,                 3.2519,                      0,                      0,                      0,                      0,                 4.3267,                 5.5321,                 4.2865,             0.00021356,             0.00021356,             0.00021356
                     62,                 2.2354,                 3.7872,                 3.1822,                      0,                      0,                      0,                      0,                 4.2471,                 5.4203,                  4.211,             0.00020835,             0.00020835,             0.00020835
                     63,                 2.0915,                 3.6697,                 3.1375,                      0,                      0,                      0,                      0,                 4.2471,                 5.4203,                  4.211,             0.00020314,             0.00020314,             0.00020314
                     64,                 2.3939,                  4.506,                  2.803,                0.41667,                0.06849,                0.25352,                0.06988,                 4.1131,                 5.2426,                  4.101,             0.00019793,             0.00019793,             0.00019793
                     65,                 2.1043,                 3.7168,                 3.1454,                0.41667,                0.06849,                0.25352,                0.06988,                 4.1131,                 5.2426,                  4.101,             0.00019273,             0.00019273,             0.00019273
                     66,                 2.2077,                 3.2127,                 3.1969,                0.33333,                0.12329,                0.23738,                0.08452,                  3.926,                 4.9684,                 3.9645,             0.00018752,             0.00018752,             0.00018752
                     67,                 2.2086,                 3.8355,                  2.958,                0.33333,                0.12329,                0.23738,                0.08452,                  3.926,                 4.9684,                 3.9645,             0.00018231,             0.00018231,             0.00018231
                     68,                 1.9408,                 3.5668,                 3.2357,                0.23913,                0.15068,                0.20223,                0.08205,                 3.7375,                 4.6928,                 3.8387,              0.0001771,              0.0001771,              0.0001771
                     69,                 2.1904,                 3.5742,                 3.0019,                0.23913,                0.15068,                0.20223,                0.08205,                 3.7375,                 4.6928,                 3.8387,              0.0001719,              0.0001719,              0.0001719
                     70,                 2.1487,                 4.1036,                 3.0883,                0.24194,                0.20548,                0.22839,                0.08969,                 3.4944,                 4.3598,                 3.7009,             0.00016669,             0.00016669,             0.00016669
                     71,                 2.2532,                 3.5973,                 3.1163,                0.24194,                0.20548,                0.22839,                0.08969,                 3.4944,                 4.3598,                 3.7009,             0.00016148,             0.00016148,             0.00016148
                     72,                 2.1687,                 3.6769,                 3.1084,                0.26136,                0.31507,                0.26389,                0.10875,                 3.2504,                 4.0257,                 3.5825,             0.00015627,             0.00015627,             0.00015627
                     73,                 2.2951,                 2.8311,                 2.8135,                0.26136,                0.31507,                0.26389,                0.10875,                 3.2504,                 4.0257,                 3.5825,             0.00015107,             0.00015107,             0.00015107
                     74,                  1.818,                 3.8009,                 2.9937,                0.23585,                0.34247,                0.27559,                0.10096,                 3.0472,                  3.711,                 3.4621,             0.00014586,             0.00014586,             0.00014586
                     75,                 2.1993,                 3.7873,                 2.9225,                0.23585,                0.34247,                0.27559,                0.10096,                 3.0472,                  3.711,                 3.4621,             0.00014065,             0.00014065,             0.00014065
                     76,                  2.183,                 3.4928,                 3.0714,                0.43038,                0.24844,                0.29122,                0.11751,                 2.8505,                 3.4084,                 3.3547,             0.00013544,             0.00013544,             0.00013544
                     77,                 2.1225,                 3.5292,                 3.1071,                0.43038,                0.24844,                0.29122,                0.11751,                 2.8505,                 3.4084,                 3.3547,             0.00013024,             0.00013024,             0.00013024
                     78,                  2.142,                 3.5331,                 2.9645,                0.64854,                0.25289,                0.34409,                 0.1322,                 2.6819,                  3.163,                 3.2797,             0.00012503,             0.00012503,             0.00012503
                     79,                 2.2623,                 3.5594,                 3.2005,                0.64854,                0.25289,                0.34409,                 0.1322,                 2.6819,                  3.163,                 3.2797,             0.00011982,             0.00011982,             0.00011982
                     80,                 2.1084,                 3.4002,                 2.9777,                0.58307,                0.26027,                0.38356,                0.15096,                 2.5355,                 2.9618,                 3.1999,             0.00011462,             0.00011462,             0.00011462
                     81,                 2.0259,                 3.3472,                 3.1334,                0.58307,                0.26027,                0.38356,                0.15096,                 2.5355,                 2.9618,                 3.1999,             0.00010941,             0.00010941,             0.00010941
                     82,                 2.1367,                 3.6283,                 2.9869,                0.64036,                0.27397,                0.39933,                0.16176,                 2.4297,                 2.7634,                 3.1262,              0.0001042,              0.0001042,              0.0001042
                     83,                  2.058,                 3.2579,                  2.978,                0.64036,                0.27397,                0.39933,                0.16176,                 2.4297,                 2.7634,                 3.1262,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     84,                 2.2405,                 3.2832,                 2.9635,                0.68652,                0.27397,                0.40787,                0.17063,                 2.3487,                 2.6199,                 3.0834,             9.3786e-05,             9.3786e-05,             9.3786e-05
                     85,                  2.263,                 3.4875,                 2.8237,                0.68652,                0.27397,                0.40787,                0.17063,                 2.3487,                 2.6199,                 3.0834,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     86,                 2.2619,                 3.2751,                 2.7076,                0.68516,                0.31507,                0.41026,                0.17463,                 2.2566,                 2.4458,                 3.0334,             8.3371e-05,             8.3371e-05,             8.3371e-05
                     87,                  2.119,                 3.7233,                  2.856,                0.68516,                0.31507,                0.41026,                0.17463,                 2.2566,                 2.4458,                 3.0334,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     88,                 2.1012,                 3.3716,                 2.9136,                0.75569,                0.32877,                0.41262,                0.18094,                 2.1994,                 2.3141,                 2.9898,             7.2956e-05,             7.2956e-05,             7.2956e-05
                     89,                  2.283,                 4.0725,                 2.8223,                0.75569,                0.32877,                0.41262,                0.18094,                 2.1994,                 2.3141,                 2.9898,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     90,                 2.1751,                 3.2544,                 2.8498,                 0.8317,                0.34247,                0.41975,                0.18227,                 2.1533,                 2.2273,                 2.9537,             6.2541e-05,             6.2541e-05,             6.2541e-05
                     91,                 1.9392,                 4.4178,                 2.9647,                 0.8317,                0.34247,                0.41975,                0.18227,                 2.1533,                 2.2273,                 2.9537,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     92,                  2.087,                 4.4614,                 3.0717,                0.70703,                0.36374,                0.43725,                0.18956,                 2.1183,                 2.1626,                 2.9262,             5.2127e-05,             5.2127e-05,             5.2127e-05
                     93,                 1.9203,                 3.7188,                 3.0859,                0.70703,                0.36374,                0.43725,                0.18956,                 2.1183,                 2.1626,                 2.9262,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     94,                 1.9611,                 4.0351,                 3.0795,                0.77663,                0.36986,                 0.4497,                0.20276,                 2.1019,                 2.1385,                 2.9097,             4.1712e-05,             4.1712e-05,             4.1712e-05
                     95,                  1.932,                 4.0353,                 3.2461,                0.77663,                0.36986,                 0.4497,                0.20276,                 2.1019,                 2.1385,                 2.9097,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     96,                 1.9287,                 3.9057,                 2.9104,                0.61304,                0.43836,                0.46975,                0.20416,                 2.0932,                  2.109,                 2.8966,             3.1297e-05,             3.1297e-05,             3.1297e-05
                     97,                 1.9473,                 4.5471,                 2.9408,                0.61304,                0.43836,                0.46975,                0.20416,                 2.0932,                  2.109,                 2.8966,              2.609e-05,              2.609e-05,              2.609e-05
                     98,                 1.9352,                 3.9868,                 3.1097,                0.65306,                0.41096,                0.47331,                0.20377,                 2.0771,                 2.0854,                 2.8902,             2.0882e-05,             2.0882e-05,             2.0882e-05
                     99,                 1.8283,                 4.1017,                 3.1493,                0.65306,                0.41096,                0.47331,                0.20377,                 2.0771,                 2.0854,                 2.8902,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    100,                 1.9713,                 4.0865,                 2.9153,                0.61377,                0.42466,                0.48547,                0.20612,                 2.0642,                 2.0724,                 2.8866,             1.0467e-05,             1.0467e-05,             1.0467e-05
