                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                  1.478,                  1.217,                 1.5627,                0.83562,                0.42466,                0.56721,                0.27773,                 1.9125,                 1.4848,                 1.8439,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.5281,                 1.1703,                 1.7211,                0.83562,                0.42466,                0.56721,                0.27773,                 1.9125,                 1.4848,                 1.8439,               0.000416,               0.000416,               0.000416
                     82,                 1.5072,                 1.1755,                 1.5517,                 0.8949,                0.43836,                0.60653,                0.28697,                 1.8577,                 1.4389,                 1.8106,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.5424,                 1.1252,                 1.6127,                 0.8949,                0.43836,                0.60653,                0.28697,                 1.8577,                 1.4389,                 1.8106,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.5872,                 1.1944,                 1.5901,                0.92499,                0.49315,                0.65408,                0.31898,                 1.7526,                 1.3177,                 1.7492,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.5061,                 1.1824,                 1.4368,                0.92499,                0.49315,                0.65408,                0.31898,                 1.7526,                 1.3177,                 1.7492,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.6166,                 1.1396,                 1.4284,                0.94982,                0.51858,                0.65906,                0.33523,                 1.6681,                  1.255,                 1.6903,               0.000317,               0.000317,               0.000317
                     87,                 1.5376,                 1.1424,                 1.6331,                0.94982,                0.51858,                0.65906,                0.33523,                 1.6681,                  1.255,                 1.6903,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.6053,                 1.1607,                 1.6086,                0.92245,                0.53425,                0.68439,                0.34007,                 1.6657,                  1.241,                 1.6768,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.6733,                 1.2735,                 1.6347,                0.92245,                0.53425,                0.68439,                0.34007,                 1.6657,                  1.241,                 1.6768,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.5949,                 1.1272,                 1.5462,                 0.9299,                0.54516,                0.68791,                 0.3444,                 1.6669,                 1.2391,                 1.6728,              0.0002378,              0.0002378,              0.0002378
                     91,                  1.569,                  1.324,                  1.697,                 0.9299,                0.54516,                0.68791,                 0.3444,                 1.6669,                 1.2391,                 1.6728,               0.000218,               0.000218,               0.000218
                     92,                 1.6797,                 1.3899,                 1.8023,                0.93874,                0.54795,                0.69277,                0.34297,                 1.6691,                 1.2634,                 1.6738,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.4886,                 1.1467,                 1.6864,                0.93874,                0.54795,                0.69277,                0.34297,                 1.6691,                 1.2634,                 1.6738,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.4383,                 1.1273,                 1.5563,                0.86693,                0.57534,                0.69858,                0.33739,                 1.6904,                 1.2903,                 1.6879,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.4114,                 1.1722,                 1.6817,                0.86693,                0.57534,                0.69858,                0.33739,                 1.6904,                 1.2903,                 1.6879,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.4103,                 1.1676,                 1.5265,                  0.824,                0.57723,                0.69792,                0.33264,                  1.721,                 1.2974,                 1.7078,               0.000119,               0.000119,               0.000119
                     97,                 1.4294,                 1.2908,                  1.506,                  0.824,                0.57723,                0.69792,                0.33264,                  1.721,                 1.2974,                 1.7078,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.4898,                 1.2285,                  1.712,                0.79845,                0.60274,                0.69611,                0.32416,                 1.7305,                 1.2774,                 1.7127,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                  1.405,                 1.1054,                 1.6752,                0.79845,                0.60274,                0.69611,                0.32416,                 1.7305,                 1.2774,                 1.7127,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.3647,                 1.1616,                 1.5145,                0.78728,                0.64384,                0.69584,                0.32587,                 1.7319,                 1.2624,                 1.7115,               3.98e-05,               3.98e-05,               3.98e-05
