                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.7496,                 1.4203,                 1.7237,                 0.8539,                0.50226,                 0.6217,                0.31503,                 1.6739,                 1.3538,                 1.7011,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.7344,                 1.3352,                 1.6521,                0.84579,                0.51584,                0.59767,                0.28911,                 1.7341,                 1.3905,                 1.7226,              0.0016436,              0.0016436,              0.0016436
                     20,                 1.6629,                 1.2899,                 1.6029,                0.93123,                0.50226,                0.63942,                0.31603,                 1.6993,                 1.3111,                  1.705,              0.0016238,              0.0016238,              0.0016238
                     21,                 1.6146,                 1.2108,                 1.5897,                0.91847,                0.51584,                 0.6584,                0.30702,                 1.6495,                 1.2959,                 1.6831,               0.001604,               0.001604,               0.001604
                     22,                 1.6049,                 1.1655,                 1.6298,                0.82054,                0.56109,                0.68467,                0.33972,                 1.6914,                 1.2611,                 1.6842,              0.0015842,              0.0015842,              0.0015842
                     23,                 1.5948,                 1.2683,                 1.7293,                0.79456,                0.51131,                 0.6139,                0.28165,                  1.829,                 1.3775,                 1.7809,              0.0015644,              0.0015644,              0.0015644
                     24,                 1.5221,                 1.2246,                 1.6208,                 0.8405,                0.52458,                0.63258,                0.33808,                 1.6305,                 1.2192,                 1.6777,              0.0015446,              0.0015446,              0.0015446
                     25,                 1.5797,                 1.2019,                 1.6597,                0.79425,                0.53846,                0.62111,                0.31557,                 1.7573,                  1.285,                 1.7282,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.4854,                 1.0762,                 1.6015,                0.63194,                0.29864,                0.37807,                0.18665,                 1.7492,                  2.112,                 1.8294,               0.001505,               0.001505,               0.001505
                     27,                 1.5676,                 1.0772,                 1.5994,                0.86634,                0.52791,                0.66939,                0.34932,                 1.6124,                 1.4441,                 1.6716,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.5601,                 1.1652,                  1.643,                0.77907,                0.57444,                0.68548,                0.35434,                 1.5564,                 1.2062,                 1.6241,              0.0014654,              0.0014654,              0.0014654
                     29,                 1.5449,                 1.0658,                 1.5672,                0.76612,                0.55204,                0.63641,                0.28899,                 1.7278,                  1.383,                 1.7474,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.5029,                 1.0157,                 1.5416,                0.77492,                0.52968,                0.63902,                0.32639,                 1.6206,                 1.4776,                 1.6814,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.5572,                 1.1408,                 1.6124,                0.73895,                0.35294,                0.45773,                0.20959,                 1.8212,                 1.8982,                 1.7949,               0.001406,               0.001406,               0.001406
                     32,                 1.5215,                 1.0612,                 1.5653,                0.90011,                0.06787,                0.08596,                0.04051,                 3.4505,                 3.9795,                 3.8214,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.5154,                 1.0886,                  1.525,                0.74131,                0.32418,                0.37962,                0.17758,                 2.0217,                 1.6217,                 2.1055,              0.0013664,              0.0013664,              0.0013664
                     34,                  1.517,                 1.0858,                 1.6041,                 0.8888,                0.54252,                0.68367,                0.34984,                 1.6691,                 1.0757,                 1.7079,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.5943,                 1.0464,                 1.6095,                0.73732,                0.61086,                0.69185,                0.37522,                 1.5354,                 1.0658,                 1.6326,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.5348,                 1.0461,                 1.6068,                0.73217,                0.59374,                0.68252,                0.35548,                 1.6065,                 1.1779,                 1.6583,               0.001307,               0.001307,               0.001307
                     37,                 1.5298,                 1.0535,                 1.6154,                0.76283,                0.59729,                 0.6923,                0.36678,                 1.5245,                 1.1874,                 1.6054,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.4587,                 1.0294,                 1.5265,                0.78691,                0.57919,                0.68174,                0.37453,                 1.4978,                 1.0839,                 1.5978,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.4624,                0.96284,                 1.4881,                0.90652,                0.52659,                 0.6913,                0.36332,                 1.6325,                 1.0189,                 1.6594,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.4523,                0.96527,                 1.5173,                0.83735,                0.62896,                0.74632,                0.40103,                 1.5145,                0.98438,                 1.6223,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.4012,                0.92939,                 1.5434,                0.80383,                0.62443,                0.72614,                0.38698,                 1.5614,                0.97987,                 1.6609,               0.001208,               0.001208,               0.001208
                     42,                 1.4646,                0.94214,                  1.518,                0.87764,                0.58422,                0.72391,                0.39464,                 1.4925,                 1.0395,                 1.5877,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.5001,                0.97409,                 1.6102,                0.78124,                0.61991,                0.67777,                0.36234,                 1.5932,                 1.0543,                 1.6388,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.4732,                0.92593,                 1.5166,                0.71515,                0.63618,                0.69305,                0.36598,                 1.5491,                 1.0242,                 1.6211,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.4431,                0.95256,                 1.4864,                0.66213,                0.69231,                  0.725,                0.37879,                 1.5454,                 1.0888,                 1.6082,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.4554,                 0.9512,                 1.6108,                0.77398,                0.60431,                0.71596,                0.38456,                 1.5291,                 1.0112,                 1.6299,               0.001109,               0.001109,               0.001109
                     47,                 1.4327,                0.91069,                 1.5515,                0.82641,                0.60633,                0.71682,                0.38421,                  1.488,                 1.0212,                 1.5766,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.4024,                0.93886,                 1.4714,                 0.8394,                0.61488,                 0.7469,                0.40536,                 1.4922,                0.93742,                 1.5881,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.4885,                0.96426,                 1.5161,                0.78855,                0.60181,                0.72642,                0.39471,                 1.5246,                0.95701,                 1.6324,              0.0010496,              0.0010496,              0.0010496
                     50,                  1.383,                0.88288,                 1.5129,                0.87766,                0.60181,                0.72727,                0.39295,                  1.522,                0.95569,                 1.6323,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.4009,                0.91669,                 1.4666,                0.73161,                0.51131,                0.61601,                0.33055,                 1.5984,                  1.032,                 1.6364,                0.00101,                0.00101,                0.00101
                     52,                 1.3571,                 0.8267,                 1.4699,                0.84883,                0.58437,                0.73233,                0.39742,                 1.5402,                0.93019,                 1.6036,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.4584,                0.90661,                 1.5223,                0.83369,                0.64706,                0.76604,                0.41681,                 1.5015,                0.90169,                 1.5934,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.3788,                 0.8678,                 1.5145,                0.83744,                 0.6527,                 0.7679,                0.40968,                 1.5004,                0.91366,                 1.5831,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.3845,                0.87405,                 1.5226,                0.84754,                0.65402,                0.77711,                0.43869,                 1.4288,                0.91504,                 1.5685,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.3925,                0.85056,                 1.4967,                0.76166,                0.67873,                0.76923,                0.43264,                 1.4819,                0.90322,                 1.5946,               0.000911,               0.000911,               0.000911
                     57,                 1.2825,                0.79341,                 1.4611,                0.76275,                0.66063,                0.75545,                0.42433,                 1.4718,                0.95282,                 1.5621,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.3219,                0.79635,                 1.4189,                0.83063,                0.64356,                0.76215,                0.43701,                 1.4572,                0.93033,                 1.5639,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.3634,                0.84771,                  1.521,                0.90411,                0.59731,                0.75978,                0.42394,                 1.5372,                0.94584,                 1.6086,              0.0008516,              0.0008516,              0.0008516
                     60,                  1.328,                0.81976,                 1.4587,                0.82947,                0.58824,                0.71552,                0.41182,                 1.4784,                0.97462,                 1.5901,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.3834,                0.84203,                 1.5429,                0.84116,                0.62301,                0.73682,                0.41742,                 1.4555,                0.91615,                 1.5534,               0.000812,               0.000812,               0.000812
                     62,                 1.3395,                0.83909,                 1.4631,                0.89692,                0.62443,                0.77114,                0.42076,                 1.4861,                0.88032,                 1.5512,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.3712,                0.83062,                 1.4208,                0.79633,                0.66968,                0.77259,                0.44716,                 1.4013,                0.88226,                 1.5144,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.3418,                0.81999,                 1.4323,                0.85084,                 0.6711,                0.79176,                0.44809,                 1.4282,                0.85804,                 1.5537,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.3308,                0.83122,                 1.5133,                0.74808,                0.70136,                0.76602,                0.40861,                 1.4808,                0.89946,                 1.5617,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.3846,                0.82894,                 1.5718,                0.78831,                0.70136,                0.77803,                0.43454,                 1.3972,                 0.8874,                 1.5383,               0.000713,               0.000713,               0.000713
                     67,                  1.328,                0.79791,                 1.4749,                0.73977,                0.69463,                 0.7449,                0.41678,                 1.4487,                0.94628,                 1.5461,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.3317,                0.83212,                 1.4002,                0.82891,                0.62896,                0.76193,                0.43238,                 1.4144,                 0.9224,                 1.5148,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.2931,                 0.7632,                 1.4128,                 0.8585,                 0.6589,                0.78578,                0.43515,                   1.42,                0.86843,                 1.5294,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.3447,                0.82171,                 1.4883,                0.82796,                0.63151,                0.76038,                0.42209,                 1.3941,                 0.8854,                 1.5266,              0.0006338,              0.0006338,              0.0006338
                     71,                  1.327,                0.77127,                 1.4506,                0.83703,                0.65074,                0.76418,                0.42264,                 1.4163,                0.88337,                 1.5451,               0.000614,               0.000614,               0.000614
                     72,                 1.3209,                0.74814,                 1.5016,                0.80946,                0.71124,                0.79806,                 0.4525,                 1.3777,                0.83072,                 1.5104,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.3045,                0.75478,                 1.4449,                0.86162,                0.61982,                0.74184,                0.39435,                 1.4876,                 1.0346,                 1.5434,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.3095,                  0.735,                 1.4438,                0.85805,                0.67421,                0.78774,                0.44403,                 1.4079,                0.84009,                 1.5066,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.3003,                0.71853,                 1.4183,                0.90767,                0.62443,                0.78651,                0.43289,                  1.407,                0.90077,                 1.5181,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.3409,                0.74567,                 1.4897,                0.86927,                0.69199,                0.80768,                0.45661,                  1.399,                 0.8289,                 1.5249,               0.000515,               0.000515,               0.000515
                     77,                 1.2572,                0.72962,                  1.427,                0.86906,                0.65158,                0.79338,                0.44121,                  1.392,                0.86001,                 1.5095,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.3059,                0.74346,                 1.4297,                0.86826,                0.64253,                0.78716,                0.44695,                 1.3848,                0.89061,                 1.5111,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.2973,                0.74065,                 1.4506,                0.86209,                0.66968,                0.79949,                0.45772,                 1.3656,                0.83612,                 1.5049,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.2828,                0.73271,                 1.4036,                0.77346,                0.68778,                0.78409,                0.44141,                  1.362,                0.86158,                 1.4851,              0.0004358,              0.0004358,              0.0004358
                     81,                  1.262,                0.75028,                 1.4719,                0.83154,                0.70588,                0.79618,                0.45451,                 1.3652,                 0.8215,                 1.4847,               0.000416,               0.000416,               0.000416
                     82,                 1.2386,                0.68217,                 1.3776,                0.80064,                0.72851,                0.81358,                0.47673,                 1.3365,                0.81173,                 1.4875,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.2772,                0.71785,                 1.4431,                0.79971,                0.71493,                0.80552,                0.45957,                 1.3783,                0.81862,                 1.5035,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.2902,                0.72703,                 1.4122,                 0.8083,                0.70136,                0.79804,                0.45484,                 1.3945,                0.83467,                 1.5115,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.2724,                 0.7202,                 1.3591,                 0.8635,                0.64706,                 0.8019,                0.45219,                 1.3635,                0.86573,                 1.5017,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.2874,                0.74757,                   1.42,                0.87046,                 0.6689,                0.79719,                0.44223,                  1.369,                0.86518,                 1.4967,               0.000317,               0.000317,               0.000317
                     87,                  1.259,                0.71256,                 1.4648,                0.86029,                0.66873,                0.80103,                0.43981,                 1.4061,                0.83116,                 1.5174,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.2863,                0.72157,                 1.4092,                0.82887,                0.70133,                0.80529,                0.44877,                  1.388,                0.82762,                 1.5193,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.2972,                0.72942,                 1.4918,                0.85755,                0.66968,                0.80721,                 0.4556,                 1.3575,                0.81349,                 1.5083,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.2523,                0.71517,                 1.4549,                0.84767,                0.66968,                0.80873,                0.46375,                  1.354,                0.79227,                 1.5074,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.2118,                0.71417,                 1.4657,                 0.8372,                0.67873,                0.80328,                0.45655,                 1.3613,                  0.806,                 1.5114,               0.000218,               0.000218,               0.000218
                     92,                 1.2224,                0.71279,                 1.4605,                0.84293,                0.68326,                0.80516,                0.45429,                 1.3498,                0.83583,                  1.501,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.2042,                0.69323,                 1.4832,                0.84535,                0.67421,                0.80254,                0.45949,                 1.3327,                0.84268,                 1.4901,              0.0001784,              0.0001784,              0.0001784
                     94,                  1.241,                0.71317,                 1.4672,                0.84806,                0.68778,                 0.8098,                0.46896,                 1.3315,                0.80653,                 1.4782,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.2663,                0.68461,                 1.5466,                0.83589,                0.68326,                0.81315,                0.46611,                 1.3412,                0.77698,                  1.479,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.2231,                 0.6887,                 1.4153,                0.84481,                 0.6897,                0.81216,                0.46714,                 1.3328,                0.77222,                 1.4795,               0.000119,               0.000119,               0.000119
                     97,                 1.2059,                0.67547,                 1.5231,                0.77235,                0.73303,                 0.8158,                0.47027,                 1.3286,                0.77163,                 1.4769,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.1764,                0.65454,                 1.4645,                0.85913,                0.69683,                0.81923,                0.47137,                 1.3286,                0.76771,                 1.4734,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.1884,                0.66734,                 1.4281,                0.84876,                0.71102,                 0.8212,                0.47219,                 1.3282,                0.77359,                 1.4679,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                  1.158,                0.66645,                 1.3939,                0.86099,                0.70065,                0.81954,                0.47165,                 1.3301,                0.78427,                 1.4665,               3.98e-05,               3.98e-05,               3.98e-05
